Species,AM.AD.1,AM.AD.2,AM.F10.T1,AM.F10.T2,DA.AD.1,DA.AD.1T,DA.AD.2,DA.AD.3,DA.AD.3T,DA.AD.4,ES.AD.1,ES.AD.2,ES.AD.3,ES.AD.4,FR.AD.1,FR.AD.2,FR.AD.3,FR.AD.4,FR.AD.5,FR.AD.6,FR.AD.7,FR.AD.8,IT.AD.1,IT.AD.2,IT.AD.3,IT.AD.4,IT.AD.5,IT.AD.6,JP.AD.1,JP.AD.2,JP.AD.3,JP.AD.4,JP.AD.5,JP.AD.6,JP.AD.7,JP.AD.8,JP.AD.9,JP.IN.1,JP.IN.2,JP.IN.3,JP.IN.4,MH0001,MH0002,MH0003,MH0004,MH0005,MH0006,MH0007,MH0008,MH0009,MH0010,MH0011,MH0012,MH0013,MH0014,MH0015,MH0016,MH0017,MH0018,MH0019,MH0020,MH0021,MH0022,MH0023,MH0024,MH0025,MH0026,MH0027,MH0028,MH0030,MH0031,MH0032,MH0033,MH0034,MH0035,MH0036,MH0037,MH0038,MH0039,MH0040,MH0041,MH0042,MH0043,MH0044,MH0045,MH0046,MH0047,MH0048,MH0049,MH0050,MH0051,MH0052,MH0053,MH0054,MH0055,MH0056,MH0057,MH0058,MH0059,MH0060,MH0061,MH0062,MH0063,MH0064,MH0065,MH0066,MH0067,MH0068,MH0069,MH0070,MH0071,MH0072,MH0073,MH0074,MH0075,MH0076,MH0077,MH0078,MH0079,MH0080,MH0081,MH0082,MH0083,MH0084,MH0085,MH0086,TS1_V2,TS10_V2,TS100_V2,TS101.2_V2,TS103_V2,TS104_V2,TS105_V2,TS106_V2,TS107_V2,TS109_V2,TS11_V2,TS110_V2,TS111_V2,TS115_V2,TS116_V2,TS117_V2,TS118_V2,TS119_V2,TS12_V2,TS120_V2,TS124_V2,TS125_V2,TS126_V2,TS127_V2,TS128_V2,TS129_V2,TS13_V2,TS130_V2,TS131_V2,TS132_V2,TS133_V2,TS134_V2,TS135_V2,TS136_V2,TS137_V2,TS138_V2,TS139_V2,TS14_V2,TS140_V2,TS141_V2,TS142_V2,TS143_V2,TS144_V2,TS145_V2,TS146_V2,TS147_V2,TS148_V2,TS149_V2,TS15_V2,TS150_V2,TS151_V2,TS152_V2,TS153_V2,TS154.2_V2,TS155_V2,TS156_V2,TS16_V2,TS160_V2,TS161_V2,TS162_V2,TS163_V2,TS164_V2,TS165_V2,TS166_V2,TS167_V2,TS168_V2,TS169_V2,TS17_V2,TS170_V2,TS178_V2,TS179_V2,TS180_V2,TS181_V2,TS182_V2,TS183_V2,TS184_V2,TS185_V2,TS186_V2,TS19_V2,TS190_V2,TS191_V2,TS192_V2,TS193_V2,TS194_V2,TS195_V2,TS2_V2,TS20_V2,TS21_V2,TS22_V2,TS23_V2,TS25_V2,TS26_V2,TS27_V2,TS28_V2,TS29_V2,TS3_V2,TS30_V2,TS31_V2,TS32_V2,TS33_V2,TS34_V2,TS35_V2,TS37_V2,TS38_V2,TS39_V2,TS4_V2,TS43_V2,TS44_V2,TS49_V2,TS5_V2,TS50_V2,TS51_V2,TS55_V2,TS56_V2,TS57_V2,TS6_V2,TS61_V2,TS62_V2,TS63_V2,TS64_V2,TS65_V2,TS66_V2,TS67_V2,TS68_V2,TS69_V2,TS7_V2,TS70_V2,TS71_V2,TS72_V2,TS73_V2,TS74_V2,TS75_V2,TS76_V2,TS77_V2,TS78_V2,TS8_V2,TS82_V2,TS83_V2,TS84_V2,TS85_V2,TS86_V2,TS87_V2,TS88_V2,TS89_V2,TS9_V2,TS90_V2,TS91_V2,TS92_V2,TS94_V2,TS95_V2,TS96_V2,TS97_V2,TS98_V2,TS99.2_V2
Methanococcoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09e-6,1.03e-6,1.01e-6,5.84e-6,6.56e-6,2.76e-6,1.115e-5,8.01e-6,2.25e-6,5.15e-6,2.41e-6,2.31e-6,5.48e-6,1.74e-6,8.1e-6,1.62e-6,8.57e-6,3.43e-6,8.39e-6,2.03e-6,1.97e-6,1.444e-5,8.16e-6,1.91e-6,1.61e-6,3.01e-6,7.76e-6,2.41e-6,5.91e-6,3.3e-6,1.56e-6,2.76e-6,1.56e-6,2.17e-6,4.81e-6,2.95e-6,5.18e-6,2.98e-6,1.83e-6,1.05e-6,3.4e-6,2.23e-6,2.57e-6,2.76e-6,2.33e-6,4.1e-7,3.18e-6,2.8e-7,2.27e-6,1.6e-6,3.8e-7,3.21e-6,2.09e-6,3.23e-6,3.64e-6,1.45e-6,2.9e-6,1.52e-6,2.05e-6,8.3e-7,8.7e-7,1.62e-6,1.64e-6,1.74e-6,1.61e-6,2.38e-6,8.2e-7,2.64e-6,1.32e-6,2.74e-6,2.62e-6,1.38e-6,1.92e-6,2.16e-6,1.29e-6,1.7e-6,3e-7,5.33e-6,2.38e-6,1.36e-6,2.21e-6,1.09e-6,8.7e-7,1.99e-6,2.53e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.842e-5,8.18e-6,4.25e-6,6.31e-5,5.637e-5,2.825e-5,8.04e-5,6.748e-5,1.66e-5,5.659e-5,1.512e-5,1.292e-5,2.5555e-4,7.82e-6,6.795e-5,1.405e-5,6.314e-5,6.404e-5,1.0593e-4,9.75e-6,2.168e-5,1.7206e-4,9.837e-5,2.565e-5,2.088e-5,2.215e-5,5.099e-5,3.279e-5,5.61e-5,3.917e-5,2.839e-5,2.138e-5,8.44e-6,2.059e-5,2.801e-5,1.303e-5,4.263e-5,1.943e-5,1.468e-5,6.17e-6,4.136e-5,1.38e-5,1.852e-5,2.512e-5,1.607e-5,5.5e-6,2.869e-5,4.84e-6,1.045e-5,1.324e-5,6.47e-6,1.275e-5,1.454e-5,1.767e-5,2.254e-5,9.35e-6,2.062e-5,1.813e-5,1.594e-5,4.51e-6,5.74e-6,1.848e-5,1.196e-5,2.762e-5,1.119e-5,1.677e-5,5.94e-6,1.596e-5,1.365e-5,1.147e-5,1.778e-5,8.26e-6,1.161e-5,1.429e-5,1.481e-5,1.71e-5,1.8e-6,1.865e-5,1.956e-5,3.318e-5,2.332e-5,1.644e-5,9.4e-6,6.71e-6,1.392e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanocorpusculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.595e-5,5.92e-6,7.71e-6,2.251e-5,1.725e-5,1.327e-5,3.146e-5,1.962e-5,1.039e-5,1.066e-5,9.4e-6,1.409e-5,2.305e-5,8.91e-6,2.186e-5,7.54e-6,2.482e-5,5.54e-6,2.345e-5,6.02e-6,6.26e-6,5.141e-5,2.003e-5,8.63e-6,7.72e-6,1.083e-5,2.37e-5,5.37e-6,1.28e-5,1.067e-5,6.27e-6,1.091e-5,3.57e-6,9.83e-6,1.663e-5,1.382e-5,1.391e-5,1.135e-5,1.237e-5,7.87e-6,1.288e-5,8.66e-6,7.83e-6,7.23e-6,7.78e-6,3.41e-6,2.173e-5,4.59e-6,1.278e-5,1.441e-5,3.85e-6,1.596e-5,1.204e-5,9.54e-6,1.28e-5,3.99e-6,1.141e-5,7.54e-6,1.324e-5,3.61e-6,9.9e-6,7.05e-6,6.36e-6,1.142e-5,1.288e-5,3.35e-6,6.55e-6,7.84e-6,5.83e-6,9.67e-6,7.53e-6,3.47e-6,8.87e-6,7.48e-6,8.24e-6,8.24e-6,2.52e-6,9.53e-6,6.29e-6,8.04e-6,8.47e-6,1.252e-5,3.65e-6,6.01e-6,8.79e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanoculleus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21e-6,6.43e-6,1.084e-5,2.027e-5,1.44e-5,1.043e-5,2.075e-5,1.047e-5,8.19e-6,7.3e-6,9.58e-6,1.862e-5,2.478e-5,6.69e-6,2.152e-5,3.43e-6,2.226e-5,4.18e-6,1.892e-5,3.72e-6,6.68e-6,3.068e-5,1.597e-5,8.34e-6,7.93e-6,5.83e-6,1.666e-5,5.55e-6,9.26e-6,8.11e-6,4.61e-6,6.24e-6,1.67e-6,6.15e-6,1.231e-5,1.736e-5,1.052e-5,1.361e-5,9.64e-6,5.46e-6,1.065e-5,8.52e-6,3.86e-6,3.35e-6,9.83e-6,8.33e-6,1.302e-5,2.8e-6,1.074e-5,1.542e-5,4.86e-6,1.313e-5,1.919e-5,8.59e-6,1.356e-5,4.74e-6,8.16e-6,9.55e-6,1.833e-5,5.46e-6,1.253e-5,5.88e-6,5e-6,8.46e-6,2.005e-5,1.83e-6,5.09e-6,5.66e-6,3.62e-6,1.358e-5,2.06e-6,2.27e-6,1.171e-5,9.12e-6,7.68e-6,6.51e-6,1.53e-6,9.87e-6,6.23e-6,7.56e-6,4.51e-6,1.207e-5,1.78e-6,4e-6,7.95e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanohalophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06e-6,7.4e-7,1.09e-6,5.06e-6,4.93e-6,3.76e-6,1.045e-5,4.96e-6,2.89e-6,6.99e-6,2.22e-6,3.14e-6,8.01e-6,1.31e-6,8.01e-6,2.05e-6,6.9e-6,5.11e-6,7.9e-6,1.33e-6,1.76e-6,1.736e-5,8.65e-6,3.32e-6,1.04e-6,3.45e-6,6.29e-6,1.59e-6,5.6e-6,3.68e-6,2.62e-6,2.39e-6,8.4e-7,2.78e-6,3.26e-6,4.51e-6,4.61e-6,3.64e-6,1.3e-6,1.22e-6,4.65e-6,2.95e-6,2.01e-6,1.6e-6,2.25e-6,1.16e-6,4.71e-6,3.7e-7,3.03e-6,2.52e-6,6.4e-7,2.45e-6,1.99e-6,3.94e-6,3.57e-6,1.96e-6,2.47e-6,1.88e-6,2.66e-6,1.45e-6,1.34e-6,2.14e-6,1.18e-6,1.95e-6,1.4e-6,1.53e-6,2.29e-6,1.82e-6,1.03e-6,5.02e-6,1.48e-6,9.6e-7,3.55e-6,2.69e-6,1.99e-6,1.68e-6,0,1.69e-6,2.75e-6,1.53e-6,1.27e-6,1.84e-6,8e-7,7.6e-7,1.88e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanomicrobiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84e-6,2.12e-6,3.3e-6,1.206e-5,1.041e-5,5.08e-6,1.085e-5,4.29e-6,3.99e-6,3.72e-6,3.65e-6,6.55e-6,1.163e-5,2.7e-6,1.234e-5,2.12e-6,1.351e-5,3.34e-6,1.117e-5,2.43e-6,3.91e-6,1.763e-5,1.111e-5,2.89e-6,2.52e-6,3.75e-6,9.92e-6,3.66e-6,6.87e-6,4.47e-6,2.41e-6,3.96e-6,1.2e-6,2.81e-6,6.88e-6,7.62e-6,5.75e-6,6.84e-6,3.57e-6,2.22e-6,5.74e-6,3.94e-6,2.77e-6,2.78e-6,4.88e-6,3.52e-6,6.86e-6,6.1e-7,5.98e-6,6.08e-6,1.69e-6,5.31e-6,6.2e-6,5.44e-6,8.42e-6,2.73e-6,4.49e-6,4.66e-6,6.34e-6,2.1e-6,5.01e-6,3.02e-6,2.71e-6,3.69e-6,6.41e-6,1.55e-6,2.85e-6,2.16e-6,1.66e-6,6.51e-6,1.63e-6,1.41e-6,6.82e-6,4.68e-6,3.83e-6,3.39e-6,4.1e-7,3.78e-6,2.7e-6,2.96e-6,3.38e-6,5.29e-6,1.4e-6,2.38e-6,4.58e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanopyrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78e-6,7.1e-7,2.95e-6,6.31e-6,3.48e-6,3.19e-6,4.89e-6,3.48e-6,3.25e-6,2.4e-6,3.28e-6,5e-6,6.47e-6,1.84e-6,6.8e-6,1.09e-6,3.75e-6,1.97e-6,6.18e-6,2.03e-6,2.61e-6,1.078e-5,5.48e-6,2.03e-6,2.39e-6,2.63e-6,5.11e-6,1.76e-6,4.3e-6,3.02e-6,1.46e-6,2.46e-6,6.9e-7,2.29e-6,5.61e-6,5.03e-6,5.33e-6,4.6e-6,2.28e-6,2.88e-6,4.79e-6,4.94e-6,2.31e-6,1.96e-6,3.92e-6,3.44e-6,6.01e-6,1.51e-6,4.23e-6,6.39e-6,1.05e-6,3.74e-6,6.2e-6,4.35e-6,3.89e-6,2.05e-6,3.11e-6,3.35e-6,5.54e-6,9.5e-7,3.16e-6,2.61e-6,1.63e-6,3e-6,6.21e-6,1.08e-6,2.38e-6,1.26e-6,8.9e-7,3.69e-6,1.28e-6,1.47e-6,5.01e-6,1.79e-6,2.43e-6,1.88e-6,5.2e-7,1.91e-6,2.15e-6,2.37e-6,9.3e-7,3.54e-6,8.6e-7,1.74e-6,2.77e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosaeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38e-6,7.2e-7,1.65e-6,8.79e-6,3.81e-6,3.56e-6,6.4e-6,2.24e-6,2.67e-6,2.2e-6,2.46e-6,6.42e-6,7.19e-6,1.77e-6,6.38e-6,1.05e-6,4.86e-6,1.99e-6,6.55e-6,1.62e-6,1.51e-6,1.264e-5,5.05e-6,3.11e-6,1.44e-6,2.17e-6,4.26e-6,9.3e-7,2.86e-6,2.1e-6,1.08e-6,2.76e-6,7.9e-7,2.24e-6,5.46e-6,4.52e-6,5.12e-6,4.22e-6,1.68e-6,9.4e-7,2.73e-6,2.03e-6,2.04e-6,1.53e-6,3.88e-6,6e-7,4.12e-6,2.7e-7,3.01e-6,3.25e-6,9.1e-7,3.88e-6,4.24e-6,3.36e-6,4.14e-6,2.39e-6,2.54e-6,1.57e-6,3.28e-6,1.08e-6,2.76e-6,1.55e-6,5.7e-7,1.62e-6,3.61e-6,6e-7,1.32e-6,1.49e-6,1.46e-6,3.78e-6,8.8e-7,6.4e-7,3.73e-6,2.92e-6,1.49e-6,1.52e-6,1.9e-7,2.78e-6,2.34e-6,2.02e-6,1.14e-6,2.81e-6,1.4e-6,1.92e-6,1.79e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444e-5,2.07e-6,2.59e-6,1.745e-5,1.537e-5,9.42e-6,2.099e-5,1.342e-5,4.82e-6,1.299e-5,6.21e-6,6.85e-6,3.818e-5,3.8e-6,2.037e-5,3.87e-6,1.922e-5,1.502e-5,2.244e-5,4.97e-6,6.36e-6,4.349e-5,2.28e-5,6e-6,5.54e-6,7.67e-6,1.636e-5,6.94e-6,1.19e-5,9.91e-6,6.29e-6,6.57e-6,2.78e-6,7.28e-6,1.209e-5,8e-6,1.367e-5,8.91e-6,4.08e-6,2.02e-6,9.44e-6,4.9e-6,4.03e-6,6.74e-6,6.74e-6,1.82e-6,1.082e-5,1.31e-6,6.61e-6,6.37e-6,1.07e-6,7.65e-6,6.57e-6,6.57e-6,9.21e-6,5.19e-6,8.07e-6,4.26e-6,5.16e-6,2.33e-6,3.18e-6,3.39e-6,2.63e-6,5.36e-6,4.29e-6,3.76e-6,2.41e-6,4.59e-6,3.52e-6,6.33e-6,7.33e-6,4.53e-6,5.28e-6,5.31e-6,3.9e-6,5.53e-6,7.5e-7,5.05e-6,6.77e-6,6.18e-6,4.12e-6,3.12e-6,3.59e-6,3.18e-6,5.26e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosarcinaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29e-6,6.6e-7,6.1e-7,5.89e-6,5.2e-6,3.45e-6,8.68e-6,4.69e-6,2.54e-6,8.01e-6,1.28e-6,1.92e-6,1.353e-5,1.12e-6,9.28e-6,2.34e-6,8.11e-6,4.33e-6,9.39e-6,2.44e-6,3.13e-6,1.653e-5,9.3e-6,2.56e-6,2.17e-6,3.39e-6,6.23e-6,3.4e-6,4.66e-6,3.8e-6,1.99e-6,2.81e-6,1.42e-6,2.42e-6,3.62e-6,1.95e-6,6.75e-6,3.53e-6,1.03e-6,4.4e-7,3.06e-6,1.19e-6,2.26e-6,2.47e-6,2.75e-6,4.9e-7,3.04e-6,5.3e-7,2.37e-6,2.43e-6,1.1e-7,2.17e-6,1.56e-6,2.23e-6,1.97e-6,1.66e-6,1.91e-6,1.53e-6,8.8e-7,3.1e-7,5.7e-7,1.56e-6,1.26e-6,1.63e-6,1.24e-6,1.71e-6,5.7e-7,2.3e-6,1.72e-6,1.01e-6,2.41e-6,1.67e-6,1.78e-6,1.61e-6,1.73e-6,1.97e-6,2.4e-7,9.2e-7,2.51e-6,1.09e-6,2.69e-6,7.6e-7,1.32e-6,8.5e-7,1.55e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosphaerula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61e-6,1.7e-6,4.29e-6,7.82e-6,7.38e-6,5.61e-6,8.96e-6,5.29e-6,4.07e-6,4.11e-6,3.49e-6,7.1e-6,1.302e-5,2.5e-6,1.302e-5,1.59e-6,9.25e-6,7.13e-6,8.94e-6,2.84e-6,2.49e-6,1.632e-5,1.093e-5,4.02e-6,3.94e-6,4.43e-6,8.95e-6,1.91e-6,5.82e-6,4.5e-6,2.68e-6,3.83e-6,1.21e-6,2.69e-6,7.43e-6,7.78e-6,4.46e-6,6.07e-6,3.11e-6,2.44e-6,5.04e-6,4.38e-6,2.12e-6,2.68e-6,4.63e-6,2.61e-6,6.7e-6,2.07e-6,5.04e-6,6.02e-6,2.33e-6,7.29e-6,7.16e-6,5.22e-6,6.35e-6,2.95e-6,4.27e-6,3.59e-6,4.45e-6,2.55e-6,4.72e-6,2.98e-6,1.8e-6,2.62e-6,6.28e-6,1.14e-6,1.63e-6,2e-6,1.55e-6,4.63e-6,2.75e-6,8.4e-7,4.17e-6,3.86e-6,3.68e-6,3.04e-6,1.12e-6,2.56e-6,2.3e-6,3.77e-6,3e-6,4.44e-6,1.34e-6,1.94e-6,3.67e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82e-6,2.9e-7,1.36e-6,5.96e-6,5.92e-6,3.13e-6,8.84e-6,7e-6,2.58e-6,6.21e-6,1.72e-6,2.91e-6,7.68e-6,1.3e-6,7.3e-6,1.9e-6,9.21e-6,4.98e-6,6.9e-6,1.52e-6,1.83e-6,1.438e-5,6.8e-6,1.94e-6,3.02e-6,3.03e-6,6.79e-6,1.63e-6,4.36e-6,2.97e-6,2.97e-6,2.83e-6,1.03e-6,3.98e-6,3.5e-6,4.17e-6,3.57e-6,3.92e-6,1.43e-6,1.15e-6,4.07e-6,2.63e-6,2.24e-6,1.91e-6,3.97e-6,8.4e-7,3.66e-6,1.53e-6,2.69e-6,2.68e-6,1.9e-7,2.84e-6,2.05e-6,4.42e-6,3.01e-6,2.79e-6,3.2e-6,1.34e-6,1.93e-6,7.1e-7,8.9e-7,1.41e-6,1.41e-6,1.32e-6,2.04e-6,1.58e-6,1.51e-6,1.38e-6,1.08e-6,2.03e-6,2.7e-6,2.09e-6,2.03e-6,1.57e-6,1.94e-6,2.06e-6,2.9e-7,1.93e-6,1.89e-6,1.33e-6,1.43e-6,1.16e-6,1.6e-6,9.8e-7,1.54e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
